# ----------------------------------------
# 所有網站資料
# 目標對象總覽
# 20141224-20151227
# ----------------------------------------

小時索引,瀏覽量
005557,36
005558,2
005559,3
005560,8
005561,4
005562,0
005563,5
005564,6
005565,10
005566,3
005567,1
005568,2
005569,0
005570,0
005571,0
005572,1
005573,0
005574,4
005575,1
005576,55
005577,8
005578,11
005579,5
005580,9
005581,10
005582,14
005583,2
005584,1
005585,2
005586,6
005587,3
005588,54
005589,62
005590,103
005591,2
005592,0
005593,3
005594,0
005595,1
005596,24
005597,0
005598,0
005599,0
005600,0
005601,32
005602,29
005603,22
005604,0
005605,17
005606,0
005607,0
005608,7
005609,40
005610,24
005611,1
005612,1
005613,1
005614,55
005615,2
005616,41
005617,18
005618,2
005619,22
005620,18
005621,0
005622,1
005623,3
005624,0
005625,0
005626,0
005627,2
005628,8
005629,4
005630,10
005631,19
005632,12
005633,11
005634,0
005635,23
005636,15
005637,45
005638,38
005639,37
005640,32
005641,0
005642,0
005643,4
005644,2
005645,0
005646,0
005647,2
005648,0
005649,0
005650,0
005651,2
005652,0
005653,5
005654,61
005655,25
005656,66
005657,28
005658,1
005659,13
005660,24
005661,66
005662,72
005663,37
005664,0
005665,0
005666,0
005667,3
005668,2
005669,0
005670,0
005671,1
005672,0
005673,1
005674,0
005675,15
005676,8
005677,82
005678,3
005679,2
005680,3
005681,3
005682,0
005683,1
005684,3
005685,30
005686,23
005687,11
005688,8
005689,42
005690,51
005691,11
005692,0
005693,0
005694,0
005695,0
005696,0
005697,18
005698,61
005699,1
005700,135
005701,133
005702,100
005703,71
005704,101
005705,41
005706,37
005707,27
005708,9
005709,34
005710,41
005711,23
005712,9
005713,0
005714,5
005715,9
005716,9
005717,0
005718,1
005719,0
005720,7
005721,14
005722,42
005723,23
005724,0
005725,31
005726,22
005727,192
005728,37
005729,133
005730,106
005731,57
005732,80
005733,"3,451"
005734,"4,397"
005735,"2,544"
005736,"1,185"
005737,495
005738,224
005739,173
005740,61
005741,114
005742,210
005743,461
005744,438
005745,600
005746,796
005747,778
005748,302
005749,269
005750,450
005751,545
005752,348
005753,526
005754,117
005755,209
005756,140
005757,384
005758,116
005759,247
005760,273
005761,41
005762,12
005763,47
005764,3
005765,2
005766,46
005767,33
005768,83
005769,71
005770,230
005771,285
005772,42
005773,35
005774,92
005775,23
005776,192
005777,161
005778,12
005779,37
005780,137
005781,197
005782,118
005783,243
005784,238
005785,163
005786,10
005787,0
005788,36
005789,0
005790,0
005791,1
005792,17
005793,50
005794,6
005795,26
005796,84
005797,225
005798,152
005799,128
005800,125
005801,468
005802,281
005803,185
005804,178
005805,149
005806,226
005807,187
005808,174
005809,61
005810,28
005811,76
005812,1
005813,0
005814,0
005815,0
005816,70
005817,115
005818,57
005819,36
005820,95
005821,49
005822,37
005823,180
005824,53
005825,217
005826,72
005827,64
005828,143
005829,176
005830,227
005831,101
005832,393
005833,61
005834,8
005835,7
005836,2
005837,20
005838,5
005839,12
005840,60
005841,50
005842,92
005843,105
005844,17
005845,36
005846,133
005847,154
005848,313
005849,252
005850,79
005851,91
005852,191
005853,128
005854,138
005855,25
005856,254
005857,125
005858,2
005859,0
005860,0
005861,0
005862,1
005863,0
005864,0
005865,85
005866,140
005867,70
005868,62
005869,67
005870,63
005871,138
005872,148
005873,147
005874,42
005875,94
005876,208
005877,68
005878,140
005879,180
005880,72
005881,42
005882,2
005883,66
005884,74
005885,101
005886,30
005887,0
005888,171
005889,97
005890,14
005891,102
005892,42
005893,193
005894,109
005895,111
005896,80
005897,44
005898,19
005899,48
005900,140
005901,223
005902,210
005903,78
005904,84
005905,76
005906,2
005907,0
005908,17
005909,3
005910,55
005911,0
005912,7
005913,13
005914,126
005915,87
005916,127
005917,245
005918,76
005919,56
005920,124
005921,175
005922,307
005923,88
005924,162
005925,149
005926,593
005927,271
005928,270
005929,72
005930,237
005931,39
005932,0
005933,0
005934,1
005935,0
005936,34
005937,0
005938,33
005939,148
005940,46
005941,98
005942,137
005943,103
005944,78
005945,75
005946,6
005947,93
005948,163
005949,38
005950,59
005951,49
005952,92
005953,30
005954,37
005955,32
005956,2
005957,32
005958,1
005959,0
005960,4
005961,3
005962,6
005963,61
005964,126
005965,89
005966,78
005967,201
005968,108
005969,136
005970,85
005971,112
005972,128
005973,252
005974,79
005975,201
005976,196
005977,28
005978,0
005979,0
005980,1
005981,1
005982,0
005983,0
005984,16
005985,8
005986,3
005987,40
005988,70
005989,13
005990,193
005991,239
005992,129
005993,148
005994,86
005995,142
005996,289
005997,271
005998,71
005999,211
006000,167
006001,41
006002,0
006003,25
006004,0
006005,33
006006,27
006007,29
006008,146
006009,62
006010,238
006011,132
006012,145
006013,143
006014,258
006015,320
006016,214
006017,176
006018,266
006019,252
006020,329
006021,394
006022,328
006023,580
006024,"1,035"
006025,300
006026,248
006027,131
006028,40
006029,9
006030,173
006031,638
006032,"1,349"
006033,655
006034,612
006035,468
006036,174
006037,449
006038,663
006039,448
006040,303
006041,311
006042,163
006043,84
006044,248
006045,580
006046,333
006047,168
006048,27
006049,67
006050,25
006051,0
006052,1
006053,2
006054,1
006055,2
006056,16
006057,13
006058,215
006059,115
006060,69
006061,35
006062,71
006063,46
006064,38
006065,143
006066,91
006067,88
006068,83
006069,154
006070,76
006071,39
006072,17
006073,19
006074,3
006075,0
006076,0
006077,0
006078,0
006079,24
006080,92
006081,114
006082,32
006083,8
006084,30
006085,0
006086,56
006087,45
006088,4
006089,5
006090,32
006091,9
006092,48
006093,60
006094,26
006095,45
006096,10
006097,5
006098,22
006099,0
006100,0
006101,1
006102,0
006103,2
006104,21
006105,120
006106,301
006107,141
006108,17
006109,1
006110,22
006111,10
006112,12
006113,14
006114,40
006115,14
006116,20
006117,84
006118,0
006119,6
006120,9
006121,0
006122,1
006123,1
006124,0
006125,0
006126,1
006127,0
006128,0
006129,1
006130,1
006131,4
006132,1
006133,5
006134,1
006135,4
006136,1
006137,1
006138,1
006139,9
006140,4
006141,2
006142,1
006143,4
006144,11
006145,68
006146,1
006147,0
006148,0
006149,0
006150,0
006151,1
006152,1
006153,2
006154,1
006155,0
006156,1
006157,6
006158,2
006159,2
006160,2
006161,15
006162,0
006163,1
006164,2
006165,0
006166,3
006167,0
006168,0
006169,6
006170,8
006171,12
006172,0
006173,0
006174,2
006175,0
006176,1
006177,5
006178,5
006179,0
006180,1
006181,1
006182,0
006183,1
006184,1
006185,0
006186,2
006187,8
006188,0
006189,1
006190,0
006191,11
006192,0
006193,1
006194,0
006195,0
006196,0
006197,1
006198,0
006199,0
006200,0
006201,0
006202,0
006203,2
006204,16
006205,38
006206,5
006207,2
006208,0
006209,5
006210,1
006211,4
006212,5
006213,2
006214,1
006215,1
006216,11
006217,2
006218,0
006219,1
006220,0
006221,0
006222,0
006223,3
006224,0
006225,25
006226,0
006227,0
006228,0
006229,3
006230,8
006231,1
006232,19
006233,12
006234,16
006235,0
006236,0
006237,13
006238,37
006239,26
006240,28
006241,7
006242,0
006243,0
006244,0
006245,1
006246,0
006247,10
006248,6
006249,1
006250,0
006251,15
006252,2
006253,6
006254,47
006255,0
006256,1
006257,1
006258,7
006259,0
006260,1
006261,0
006262,0
006263,24
006264,16
006265,1
006266,0
006267,0
006268,0
006269,0
006270,3
006271,0
006272,0
006273,0
006274,0
006275,4
006276,18
006277,2
006278,1
006279,3
006280,37
006281,54
006282,0
006283,11
006284,6
006285,56
006286,10
006287,29
006288,5
006289,1
006290,3
006291,0
006292,0
006293,0
006294,0
006295,0
006296,0
006297,1
006298,3
006299,23
006300,14
006301,18
006302,5
006303,1
006304,28
006305,31
006306,14
006307,36
006308,23
006309,26
006310,12
006311,5
006312,31
006313,41
006314,45
006315,15
006316,0
006317,0
006318,0
006319,77
006320,12
006321,2
006322,59
006323,124
006324,49
006325,45
006326,102
006327,52
006328,49
006329,9
006330,181
006331,200
006332,73
006333,159
006334,120
006335,94
006336,193
006337,102
006338,4
006339,1
006340,0
006341,0
006342,57
006343,132
006344,153
006345,191
006346,133
006347,40
006348,94
006349,53
006350,35
006351,66
006352,80
006353,70
006354,27
006355,75
006356,74
006357,49
006358,70
006359,87
006360,30
006361,0
006362,45
006363,0
006364,0
006365,0
006366,0
006367,30
006368,18
006369,17
006370,39
006371,90
006372,30
006373,22
006374,54
006375,17
006376,19
006377,114
006378,31
006379,10
006380,34
006381,108
006382,75
006383,33
006384,28
006385,7
006386,0
006387,1
006388,0
006389,0
006390,0
006391,18
006392,14
006393,21
006394,42
006395,65
006396,55
006397,82
006398,62
006399,28
006400,117
006401,14
006402,18
006403,12
006404,54
006405,66
006406,21
006407,8
006408,25
006409,0
006410,4
006411,0
006412,0
006413,0
006414,0
006415,13
006416,16
006417,38
006418,32
006419,51
006420,5
006421,1
006422,41
006423,32
006424,14
006425,48
006426,18
006427,130
006428,18
006429,46
006430,22
006431,40
006432,10
006433,32
006434,10
006435,0
006436,0
006437,0
006438,0
006439,2
006440,40
006441,14
006442,87
006443,106
006444,52
006445,50
006446,68
006447,79
006448,43
006449,1
006450,5
006451,3
006452,0
006453,2
006454,15
006455,14
006456,9
006457,5
006458,4
006459,1
006460,0
006461,0
006462,4
006463,0
006464,0
006465,0
006466,5
006467,3
006468,0
006469,7
006470,102
006471,130
006472,52
006473,78
006474,22
006475,3
006476,69
006477,68
006478,25
006479,4
006480,4
006481,5
006482,4
006483,0
006484,0
006485,0
006486,0
006487,52
006488,0
006489,1
006490,4
006491,41
006492,0
006493,59
006494,70
006495,6
006496,1
006497,2
006498,4
006499,9
006500,9
006501,150
006502,20
006503,12
006504,8
006505,9
006506,0
006507,0
006508,16
006509,0
006510,0
006511,3
006512,21
006513,12
006514,14
006515,8
006516,29
006517,8
006518,8
006519,2
006520,28
006521,3
006522,27
006523,5
006524,5
006525,24
006526,15
006527,14
006528,11
006529,1
006530,0
006531,0
006532,0
006533,0
006534,1
006535,0
006536,2
006537,5
006538,9
006539,6
006540,11
006541,21
006542,23
006543,6
006544,1
006545,14
006546,24
006547,2
006548,26
006549,49
006550,34
006551,19
006552,12
006553,70
006554,1
006555,0
006556,6
006557,0
006558,4
006559,25
006560,4
006561,6
006562,9
006563,19
006564,3
006565,10
006566,21
006567,32
006568,87
006569,62
006570,9
006571,3
006572,6
006573,8
006574,18
006575,4
006576,28
006577,20
006578,0
006579,0
006580,0
006581,0
006582,0
006583,0
006584,1
006585,2
006586,38
006587,31
006588,18
006589,6
006590,3
006591,43
006592,9
006593,7
006594,8
006595,50
006596,1
006597,28
006598,31
006599,1
006600,9
006601,6
006602,1
006603,0
006604,0
006605,0
006606,1
006607,4
006608,11
006609,9
006610,6
006611,3
006612,4
006613,2
006614,0
006615,2
006616,26
006617,59
006618,23
006619,8
006620,2
006621,12
006622,10
006623,8
006624,1
006625,1
006626,16
006627,1
006628,1
006629,0
006630,0
006631,1
006632,1
006633,2
006634,0
006635,10
006636,1
006637,2
006638,12
006639,14
006640,1
006641,6
006642,10
006643,1
006644,1
006645,14
006646,3
006647,15
006648,1
006649,3
006650,1
006651,1
006652,0
006653,0
006654,0
006655,0
006656,1
006657,0
006658,1
006659,2
006660,5
006661,4
006662,2
006663,3
006664,29
006665,2
006666,4
006667,10
006668,30
006669,15
006670,2
006671,30
006672,8
006673,1
006674,0
006675,0
006676,0
006677,1
006678,0
006679,0
006680,0
006681,2
006682,98
006683,77
006684,9
006685,3
006686,13
006687,23
006688,9
006689,9
006690,3
006691,3
006692,0
006693,32
006694,9
006695,9
006696,20
006697,0
006698,1
006699,0
006700,0
006701,0
006702,0
006703,0
006704,1
006705,6
006706,5
006707,1
006708,5
006709,3
006710,3
006711,18
006712,18
006713,5
006714,8
006715,1
006716,3
006717,4
006718,5
006719,3
006720,5
006721,1
006722,3
006723,0
006724,0
006725,0
006726,0
006727,0
006728,1
006729,0
006730,8
006731,0
006732,5
006733,5
006734,11
006735,4
006736,22
006737,3
006738,2
006739,18
006740,0
006741,4
006742,2
006743,4
006744,2
006745,7
006746,3
006747,0
006748,0
006749,0
006750,0
006751,0
006752,9
006753,4
006754,2
006755,24
006756,0
006757,7
006758,2
006759,5
006760,3
006761,11
006762,1
006763,2
006764,4
006765,2
006766,15
006767,2
006768,1
006769,1
006770,1
006771,2
006772,0
006773,0
006774,0
006775,0
006776,2
006777,2
006778,1
006779,0
006780,4
006781,2
006782,12
006783,4
006784,1
006785,3
006786,66
006787,6
006788,2
006789,3
006790,3
006791,2
006792,3
006793,0
006794,1
006795,0
006796,5
006797,1
006798,2
006799,1
006800,0
006801,3
006802,4
006803,3
006804,3
006805,1
006806,0
006807,11
006808,0
006809,1
006810,4
006811,0
006812,3
006813,0
006814,3
006815,32
006816,0
006817,2
006818,1
006819,1
006820,1
006821,1
006822,0
006823,2
006824,0
006825,0
006826,0
006827,0
006828,18
006829,0
006830,1
006831,3
006832,6
006833,12
006834,0
006835,1
006836,1
006837,2
006838,2
006839,11
006840,2
006841,4
006842,1
006843,0
006844,2
006845,0
006846,0
006847,1
006848,9
006849,1
006850,1
006851,7
006852,1
006853,1
006854,14
006855,1
006856,3
006857,9
006858,4
006859,2
006860,1
006861,4
006862,4
006863,1
006864,1
006865,0
006866,1
006867,0
006868,0
006869,1
006870,0
006871,0
006872,0
006873,4
006874,3
006875,3
006876,11
006877,4
006878,4
006879,10
006880,1
006881,1
006882,0
006883,1
006884,6
006885,7
006886,3
006887,127
006888,1
006889,0
006890,1
006891,0
006892,1
006893,0
006894,0
006895,1
006896,3
006897,0
006898,3
006899,6
006900,10
006901,8
006902,36
006903,1
006904,3
006905,4
006906,21
006907,4
006908,0
006909,0
006910,2
006911,8
006912,2
006913,10
006914,77
006915,1
006916,0
006917,0
006918,1
006919,6
006920,0
006921,4
006922,3
006923,1
006924,4
006925,3
006926,4
006927,1
006928,13
006929,1
006930,4
006931,2
006932,5
006933,3
006934,2
006935,13
006936,4
006937,3
006938,0
006939,1
006940,0
006941,1
006942,1
006943,1
006944,0
006945,2
006946,0
006947,9
006948,2
006949,0
006950,2
006951,3
006952,3
006953,4
006954,3
006955,1
006956,1
006957,3
006958,1
006959,46
006960,51
006961,1
006962,0
006963,0
006964,0
006965,1
006966,0
006967,0
006968,7
006969,4
006970,0
006971,5
006972,1
006973,2
006974,2
006975,30
006976,1
006977,0
006978,0
006979,0
006980,1
006981,3
006982,1
006983,28
006984,10
006985,1
006986,1
006987,0
006988,0
006989,0
006990,0
006991,0
006992,12
006993,15
006994,0
006995,1
006996,1
006997,2
006998,2
006999,1
007000,1
007001,6
007002,3
007003,3
007004,1
007005,4
007006,12
007007,1
007008,3
007009,1
007010,0
007011,0
007012,0
007013,1
007014,0
007015,0
007016,1
007017,1
007018,6
007019,2
007020,0
007021,0
007022,1
007023,4
007024,6
007025,2
007026,5
007027,0
007028,2
007029,4
007030,2
007031,2
007032,3
007033,2
007034,4
007035,20
007036,1
007037,0
007038,0
007039,0
007040,1
007041,2
007042,2
007043,2
007044,5
007045,0
007046,29
007047,3
007048,3
007049,1
007050,2
007051,4
007052,2
007053,2
007054,31
007055,9
007056,2
007057,0
007058,1
007059,0
007060,4
007061,0
007062,2
007063,0
007064,1
007065,2
007066,2
007067,8
007068,0
007069,0
007070,3
007071,5
007072,4
007073,1
007074,1
007075,6
007076,2
007077,2
007078,6
007079,1
007080,4
007081,1
007082,0
007083,0
007084,63
007085,0
007086,0
007087,0
007088,1
007089,0
007090,0
007091,5
007092,0
007093,14
007094,2
007095,1
007096,6
007097,0
007098,2
007099,1
007100,7
007101,24
007102,3
007103,9
007104,9
007105,5
007106,0
007107,2
007108,22
007109,0
007110,0
007111,0
007112,1
007113,2
007114,3
007115,3
007116,4
007117,1
007118,6
007119,3
007120,5
007121,1
007122,1
007123,1
007124,2
007125,0
007126,0
007127,0
007128,2
007129,0
007130,0
007131,0
007132,0
007133,0
007134,1
007135,0
007136,0
007137,1
007138,0
007139,9
007140,0
007141,3
007142,4
007143,0
007144,0
007145,2
007146,4
007147,1
007148,6
007149,1
007150,3
007151,1
007152,4
007153,1
007154,0
007155,0
007156,0
007157,0
007158,0
007159,0
007160,4
007161,12
007162,1
007163,0
007164,2
007165,1
007166,1
007167,3
007168,6
007169,2
007170,0
007171,0
007172,5
007173,22
007174,1
007175,0
007176,2
007177,1
007178,2
007179,0
007180,2
007181,1
007182,0
007183,0
007184,7
007185,3
007186,25
007187,5
007188,4
007189,4
007190,7
007191,4
007192,2
007193,1
007194,2
007195,5
007196,4
007197,0
007198,8
007199,1
007200,5
007201,1
007202,0
007203,2
007204,1
007205,8
007206,3
007207,0
007208,0
007209,1
007210,0
007211,2
007212,1
007213,5
007214,0
007215,0
007216,0
007217,1
007218,0
007219,0
007220,0
007221,1
007222,0
007223,1
007224,3
007225,0
007226,0
007227,0
007228,1
007229,0
007230,0
007231,1
007232,0
007233,1
007234,7
007235,5
007236,2
007237,1
007238,2
007239,3
007240,3
007241,2
007242,4
007243,3
007244,9
007245,2
007246,3
007247,4
007248,2
007249,5
007250,1
007251,0
007252,0
007253,45
007254,0
007255,0
007256,2
007257,3
007258,8
007259,3
007260,5
007261,3
007262,4
007263,4
007264,4
007265,13
007266,11
007267,1
007268,5
007269,1
007270,2
007271,0
007272,1
007273,2
007274,0
007275,0
007276,0
007277,0
007278,0
007279,0
007280,0
007281,5
007282,6
007283,3
007284,9
007285,15
007286,2
007287,1
007288,3
007289,1
007290,1
007291,18
007292,2
007293,2
007294,1
007295,1
007296,0
007297,1
007298,0
007299,0
007300,0
007301,0
007302,0
007303,0
007304,0
007305,0
007306,2
007307,1
007308,2
007309,2
007310,46
007311,3
007312,2
007313,1
007314,3
007315,14
007316,2
007317,8
007318,0
007319,3
007320,2
007321,0
007322,0
007323,0
007324,0
007325,0
007326,0
007327,0
007328,2
007329,0
007330,1
007331,2
007332,2
007333,2
007334,1
007335,1
007336,3
007337,6
007338,0
007339,0
007340,3
007341,7
007342,14
007343,1
007344,2
007345,3
007346,1
007347,7
007348,1
007349,15
007350,0
007351,1
007352,5
007353,2
007354,5
007355,2
007356,4
007357,1
007358,1
007359,13
007360,1
007361,4
007362,0
007363,1
007364,2
007365,4
007366,0
007367,3
007368,4
007369,0
007370,2
007371,0
007372,1
007373,0
007374,0
007375,0
007376,3
007377,2
007378,0
007379,2
007380,2
007381,6
007382,2
007383,3
007384,3
007385,3
007386,2
007387,3
007388,3
007389,1
007390,1
007391,2
007392,5
007393,1
007394,1
007395,0
007396,0
007397,0
007398,0
007399,0
007400,0
007401,3
007402,10
007403,6
007404,1
007405,5
007406,1
007407,1
007408,4
007409,3
007410,1
007411,1
007412,2
007413,2
007414,24
007415,2
007416,3
007417,0
007418,0
007419,1
007420,0
007421,0
007422,46
007423,0
007424,0
007425,15
007426,1
007427,2
007428,2
007429,2
007430,11
007431,17
007432,1
007433,0
007434,1
007435,9
007436,8
007437,41
007438,3
007439,4
007440,1
007441,0
007442,0
007443,0
007444,0
007445,1
007446,0
007447,0
007448,0
007449,3
007450,3
007451,2
007452,0
007453,1
007454,2
007455,4
007456,10
007457,1
007458,1
007459,3
007460,4
007461,3
007462,0
007463,1
007464,2
007465,0
007466,0
007467,1
007468,1
007469,1
007470,0
007471,1
007472,0
007473,0
007474,3
007475,1
007476,2
007477,0
007478,3
007479,0
007480,0
007481,1
007482,2
007483,1
007484,3
007485,1
007486,4
007487,4
007488,0
007489,2
007490,0
007491,0
007492,1
007493,0
007494,0
007495,1
007496,1
007497,0
007498,2
007499,7
007500,1
007501,0
007502,4
007503,10
007504,2
007505,4
007506,8
007507,1
007508,5
007509,2
007510,9
007511,3
007512,0
007513,1
007514,2
007515,0
007516,0
007517,0
007518,0
007519,2
007520,0
007521,6
007522,1
007523,24
007524,2
007525,0
007526,1
007527,4
007528,9
007529,1
007530,1
007531,2
007532,7
007533,8
007534,6
007535,3
007536,17
007537,0
007538,0
007539,1
007540,0
007541,0
007542,0
007543,1
007544,3
007545,2
007546,3
007547,3
007548,1
007549,2
007550,3
007551,0
007552,1
007553,1
007554,3
007555,1
007556,2
007557,3
007558,2
007559,6
007560,0
007561,1
007562,3
007563,1
007564,33
007565,27
007566,0
007567,2
007568,2
007569,6
007570,0
007571,4
007572,4
007573,3
007574,1
007575,6
007576,11
007577,1
007578,0
007579,2
007580,2
007581,6
007582,3
007583,4
007584,4
007585,0
007586,0
007587,17
007588,49
007589,0
007590,50
007591,0
007592,8
007593,1
007594,1
007595,1
007596,2
007597,3
007598,2
007599,25
007600,2
007601,7
007602,4
007603,7
007604,3
007605,4
007606,4
007607,4
007608,2
007609,1
007610,0
007611,0
007612,0
007613,0
007614,0
007615,1
007616,1
007617,5
007618,0
007619,7
007620,0
007621,2
007622,4
007623,4
007624,1
007625,4
007626,1
007627,1
007628,1
007629,1
007630,0
007631,2
007632,5
007633,0
007634,0
007635,1
007636,0
007637,0
007638,0
007639,1
007640,1
007641,0
007642,6
007643,0
007644,0
007645,0
007646,1
007647,1
007648,4
007649,4
007650,11
007651,7
007652,1
007653,4
007654,4
007655,3
007656,7
007657,0
007658,1
007659,0
007660,0
007661,0
007662,0
007663,3
007664,0
007665,0
007666,0
007667,4
007668,4
007669,2
007670,9
007671,3
007672,7
007673,2
007674,3
007675,3
007676,0
007677,1
007678,10
007679,4
007680,1
007681,0
007682,1
007683,3
007684,0
007685,0
007686,0
007687,2
007688,5
007689,4
007690,2
007691,1
007692,2
007693,3
007694,7
007695,2
007696,3
007697,2
007698,0
007699,1
007700,0
007701,0
007702,0
007703,4
007704,4
007705,0
007706,0
007707,1
007708,2
007709,1
007710,1
007711,0
007712,3
007713,12
007714,1
007715,0
007716,1
007717,1
007718,3
007719,9
007720,10
007721,1
007722,2
007723,1
007724,9
007725,3
007726,2
007727,11
007728,4
007729,1
007730,0
007731,1
007732,0
007733,1
007734,1
007735,0
007736,4
007737,3
007738,9
007739,8
007740,3
007741,1
007742,3
007743,4
007744,7
007745,1
007746,2
007747,1
007748,16
007749,4
007750,5
007751,4
007752,11
007753,4
007754,5
007755,0
007756,1
007757,1
007758,4
007759,52
007760,0
007761,1
007762,2
007763,2
007764,1
007765,6
007766,7
007767,11
007768,0
007769,8
007770,28
007771,4
007772,3
007773,3
007774,19
007775,5
007776,3
007777,3
007778,9
007779,1
007780,0
007781,12
007782,0
007783,0
007784,1
007785,1
007786,4
007787,1
007788,0
007789,0
007790,3
007791,14
007792,5
007793,1
007794,4
007795,0
007796,2
007797,2
007798,2
007799,0
007800,2
007801,1
007802,0
007803,0
007804,1
007805,1
007806,0
007807,0
007808,0
007809,0
007810,0
007811,0
007812,0
007813,3
007814,7
007815,9
007816,1
007817,0
007818,4
007819,1
007820,1
007821,1
007822,3
007823,4
007824,1
007825,1
007826,0
007827,0
007828,0
007829,1
007830,0
007831,0
007832,1
007833,1
007834,1
007835,1
007836,0
007837,1
007838,1
007839,5
007840,2
007841,2
007842,24
007843,3
007844,2
007845,3
007846,3
007847,3
007848,1
007849,1
007850,3
007851,1
007852,0
007853,0
007854,1
007855,3
007856,1
007857,4
007858,1
007859,6
007860,0
007861,4
007862,1
007863,1
007864,4
007865,5
007866,2
007867,9
007868,1
007869,8
007870,2
007871,2
007872,2
007873,3
007874,1
007875,1
007876,1
007877,1
007878,0
007879,0
007880,0
007881,2
007882,3
007883,3
007884,2
007885,7
007886,4
007887,1
007888,6
007889,27
007890,0
007891,1
007892,5
007893,3
007894,6
007895,3
007896,3
007897,2
007898,2
007899,0
007900,0
007901,0
007902,0
007903,1
007904,1
007905,1
007906,4
007907,15
007908,33
007909,4
007910,4
007911,3
007912,3
007913,3
007914,2
007915,3
007916,6
007917,24
007918,4
007919,4
007920,1
007921,5
007922,0
007923,0
007924,0
007925,1
007926,1
007927,0
007928,2
007929,7
007930,14
007931,2
007932,1
007933,1
007934,22
007935,2
007936,1
007937,3
007938,1
007939,0
007940,63
007941,3
007942,1
007943,1
007944,0
007945,1
007946,2
007947,0
007948,0
007949,1
007950,0
007951,1
007952,0
007953,0
007954,1
007955,2
007956,2
007957,7
007958,2
007959,2
007960,0
007961,5
007962,1
007963,4
007964,5
007965,1
007966,0
007967,0
007968,1
007969,1
007970,0
007971,0
007972,0
007973,0
007974,0
007975,0
007976,0
007977,2
007978,1
007979,2
007980,1
007981,3
007982,21
007983,3
007984,24
007985,0
007986,38
007987,38
007988,1
007989,0
007990,1
007991,0
007992,0
007993,0
007994,0
007995,0
007996,0
007997,0
007998,0
007999,1
008000,0
008001,0
008002,1
008003,0
008004,0
008005,16
008006,1
008007,25
008008,4
008009,0
008010,0
008011,10
008012,0
008013,17
008014,8
008015,1
008016,1
008017,1
008018,0
008019,1
008020,0
008021,0
008022,0
008023,1
008024,1
008025,0
008026,2
008027,2
008028,6
008029,1
008030,5
008031,22
008032,10
008033,4
008034,6
008035,4
008036,2
008037,3
008038,1
008039,4
008040,1
008041,1
008042,1
008043,0
008044,2
008045,0
008046,0
008047,0
008048,15
008049,5
008050,0
008051,1
008052,0
008053,3
008054,2
008055,1
008056,7
008057,5
008058,0
008059,2
008060,28
008061,1
008062,2
008063,2
008064,6
008065,0
008066,0
008067,2
008068,2
008069,31
008070,1
008071,0
008072,18
008073,4
008074,3
008075,0
008076,1
008077,1
008078,2
008079,1
008080,1
008081,0
008082,1
008083,3
008084,1
008085,1
008086,1
008087,0
008088,27
008089,0
008090,1
008091,1
008092,2
008093,0
008094,0
008095,1
008096,0
008097,1
008098,0
008099,3
008100,0
008101,6
008102,2
008103,3
008104,3
008105,1
008106,1
008107,1
008108,63
008109,30
008110,2
008111,5
008112,37
008113,1
008114,1
008115,1
008116,1
008117,0
008118,1
008119,1
008120,0
008121,0
008122,40
008123,3
008124,1
008125,3
008126,1
008127,4
008128,13
008129,1
008130,1
008131,3
008132,1
008133,2
008134,5
008135,3
008136,2
008137,0
008138,1
008139,7
008140,0
008141,1
008142,0
008143,0
008144,35
008145,1
008146,0
008147,1
008148,0
008149,2
008150,0
008151,1
008152,48
008153,3
008154,1
008155,2
008156,2
008157,0
008158,8
008159,1
008160,4
008161,0
008162,0
008163,0
008164,0
008165,0
008166,0
008167,0
008168,1
008169,1
008170,0
008171,1
008172,2
008173,1
008174,2
008175,1
008176,54
008177,3
008178,3
008179,24
008180,1
008181,2
008182,1
008183,6
008184,1
008185,0
008186,0
008187,0
008188,0
008189,2
008190,0
008191,2
008192,0
008193,1
008194,1
008195,30
008196,2
008197,1
008198,2
008199,22
008200,4
008201,28
008202,0
008203,1
008204,3
008205,0
008206,4
008207,1
008208,1
008209,16
008210,2
008211,0
008212,0
008213,1
008214,2
008215,2
008216,3
008217,2
008218,11
008219,2
008220,3
008221,0
008222,0
008223,1
008224,1
008225,3
008226,3
008227,0
008228,18
008229,2
008230,21
008231,0
008232,1
008233,1
008234,0
008235,0
008236,0
008237,0
008238,0
008239,1
008240,2
008241,1
008242,8
008243,2
008244,0
008245,1
008246,2
008247,4
008248,16
008249,2
008250,1
008251,4
008252,1
008253,2
008254,0
008255,29
008256,2
008257,2
008258,13
008259,0
008260,1
008261,0
008262,0
008263,3
008264,1
008265,0
008266,0
008267,8
008268,0
008269,2
008270,1
008271,0
008272,1
008273,5
008274,0
008275,1
008276,5
008277,56
008278,0
008279,24
008280,2
008281,4
008282,0
008283,0
008284,0
008285,0
008286,1
008287,0
008288,0
008289,2
008290,3
008291,3
008292,3
008293,2
008294,5
008295,0
008296,0
008297,1
008298,0
008299,4
008300,1
008301,0
008302,1
008303,1
008304,0
008305,1
008306,0
008307,0
008308,0
008309,0
008310,1
008311,0
008312,0
008313,0
008314,0
008315,1
008316,1
008317,1
008318,0
008319,35
008320,0
008321,0
008322,1
008323,0
008324,1
008325,0
008326,0
008327,1
008328,1
008329,0
008330,0
008331,0
008332,0
008333,0
008334,0
008335,1
008336,0
008337,4
008338,0
008339,1
